url,titulo,precio,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad,direccion
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-santa-ana/conjunto-de-casa-y-departamentos-en-venta-en-jardines-de-santa-ana-zapopan-jalisco/146890794,"Conjunto de Casa y Departamentos en Venta en Jardines de Santa Ana, Zapopan, Jalisco","ventaMN 4,999,999",160²,190²,3,,2,6,3,"Prolongacion Iturbide 3037  , Jardines de Santa Ana , 45230 Zapopan, Jalisco, México,  Fraccionamiento Jardines de Santa Ana, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/arboledas/casa-nueva-en-venta-arboledas-frente-a-parque-zapopan/147001125,Casa Nueva en Venta Arboledas Frente a Parque Zapopan,"ventaMN 9,500,000",214²,224²,4,,2,4,,"Vía Láctea 3949,  Arboledas , Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/virreyes-residencial/casa-nueva-en-pre-venta-parque-virreyes-zona-andares-zapopan/146201234,Casa Nueva en Pre - Venta Parque Virreyes Zona Andares Zapopan,"ventaMN 17,800,000",252²,355²,4,1,3,5,,"Parque Virreyes,  Virreyes Residencial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-puerta-del-bosque/casa-en-venta-puerta-de-hierro-andares-puerta-del-bosque-zapopan-jal/146075721,"Casa en Venta Puerta de Hierro, Andares, Puerta del Bosque, Zapopan, Jal","ventaMN 32,500,000",350²,614²,5,1,6,4,,"FRACCIONAMIENTO PUERTA DEL BOSQUE,  Fraccionamiento Puerta del Bosque, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/el-fortin/casa-en-venta-en-fortin/146957346,Casa en Venta en Fortin,"ventaMN 3,200,000",110²,95²,2,,2,2,,"Fortin av. Paseo del Bosque,  El Fortín, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/altamira/townhouse-en-venta-en-la-colonia-altamira-zapopan-jalisco/144845430,Townhouse en Venta en La Colonia Altamira Zapopan Jalisco,"ventaMN 20,000,000",370²,370²,3,1,2,3,,"Cvln. Menhir Nte 707,  Altamira, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-venta-valle-imperial-zapopan-jalisco/146279786,Casa en Venta Valle Imperial Zapopan Jalisco,"ventaMN 5,850,000",159²,230²,3,2,2,3,,"Valle Imperial Zapopan Jalisco,  Fraccionamiento Valle Imperial, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-solares/casa-en-venta-solares-residencial-zapopan/146341282,"Casa en Venta Solares Residencial, Zapopan","ventaMN 8,850,000",144²,210²,4,1,2,3,,"P.º Solares, Solares Residencial, 45019 Zapopan, Jal.,  Fraccionamiento Solares, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/parque-metropolitano/casa-en-venta-a-una-cuadra-del-parque-metropolitano-zapopan/146166617,"Casa en Venta a Una Cuadra del Parque Metropolitano, Zapopan","ventaMN 14,870,000",413²,508²,3,2,4,3,,"Av. Piotr Ilich Tchaikovski,  Parque Metropolitano, Zapopan"
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-valle-imperial/casa-en-venta-valle-imperial-zapopan-jalisco/146947009,"Casa en Venta Valle Imperial, Zapopan Jalisco","ventaMN 4,425,000",115²,180²,2,1,2,3,,"Av. F 5250,  Fraccionamiento Valle Imperial, Zapopan"
