url,titulo,precio,direccion,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-del-bosque/casa-en-venta-para-remodelar-jardines-del-bosque/145870884,Casa en Venta Para Remodelar (Jardines del Bosque),"ventaMN 6,950,000","Dia 2534 Col. Jardines del Bosque,  Fraccionamiento Jardines Del Bosque, Guadalajara",275²,331²,3,1,2,5,60
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-plaza-del-sol/casa-en-venta-en-jardines-plaza-del-sol-guadalajara/145418654,"Casa en Venta en Jardines Plaza del Sol, Guadalajara","ventaMN 7,500,000","cristobal de aguirre 1178,  Fraccionamiento Jardines de Plaza Del Sol, Guadalajara",297²,220²,2,1,2,2,35
https://www.vivanuncios.com.mx/a-venta-casa/arcos-vallarta/exelente-casa-en-venta-en-arcos-vallarta/146218877,Exelente Casa en Venta en Arcos Vallarta,"ventaMN 10,200,000","Emilio Castelar 205,  Arcos Vallarta, Guadalajara",290²,220²,2,4,8,10,25
https://www.vivanuncios.com.mx/a-venta-casa/higuerillas/casa-en-venta-en-guadalajara-ubicada-a-minutos-de-escuelas-centros-comerciales-y-principales-vias/147098624,Casa en Venta en Guadalajara Ubicada a Minutos de Escuelas Centros Comerciales y Principales Vías.,"ventaMN 3,569,000","Calle Urbano San Roman 2637,  Higuerillas, Guadalajara",61²,89²,3,,1,3,
https://www.vivanuncios.com.mx/a-venta-casa/colonia-huentitan-el-bajo/venta-de-casa-en-panoramica-de-huentitan/146971667,Venta de Casa en Panoramica de Huentitan,"ventaMN 995,200","Volcán Cayambe 554,  Colonia Huentitán El Bajo, Guadalajara",120²,120²,1,1,2,3,9
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-rinconada-santa-rita/casa-en-venta-rinconada-santa-rita/144510737,Casa en Venta Rinconada Santa Rita,"ventaMN 15,490,000","Rinconada del Nardo #441, Rinconada Santa Rita, Guadalajara,  Fraccionamiento Rinconada Santa Rita, Guadalajara",320²,495²,3,1,3,4,30
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-de-santa-isabel/venta-casa-colonia-jardines-santa-isabel-guadalajara-jalisco/144001139,"Venta Casa Colonia Jardines Santa Isabel, Guadalajara Jalisco","ventaMN 4,300,000","lealtad 3100,  Fraccionamiento Jardines de Santa Isabel, Guadalajara",172²,213²,2,1,1,4,10
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-ideal-para-oficinas-en-la-colonia-americana/146371468,Casa en Venta Ideal Para Oficinas en La Colonia americana.,"ventaMN 14,900,000","Col. Americana 44150,  Americana, Guadalajara",389²,500²,2,1,6,15,31
https://www.vivanuncios.com.mx/a-venta-casa/miravalle/casa-en-venta-en-la-colonia-miravalle-guadalajara-jal/146771636,Casa en Venta en La Colonia Miravalle Guadalajara Jal,"ventaMN 1,800,000","Pedro Centurion #,  Miravalle, Guadalajara",72²,91²,1,1,,3,25
https://www.vivanuncios.com.mx/a-venta-casa/barrio-el-retiro/casa-en-venta-en-guadalajara-calle-brillante-col-el-retiro/146315467,"Casa en Venta en Guadalajara, Calle Brillante, Col. El Retiro","ventaMN 4,990,000","Calle Brillante 813, El Retiro, Guadalajara, Jalisco, México,  Barrio El Retiro, Guadalajara",284²,361²,1,1,,7,60
https://www.vivanuncios.com.mx/a-venta-casa/mezquitan-country/casa-en-venta-por-av-plan-de-san-luis-col-mezquitan/144398509,"Casa en Venta por Av Plan de San Luis, Col. Mezquitan.","ventaMN 2,950,000","Gregorio Davila,  Mezquitan Country, Guadalajara",60²,110²,3,1,1,3,20
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque/casa-en-venta-de-una-planta-en-jardines-del-bosque/146719492,Casa en Venta de Una Planta en Jardines del Bosque,"ventaMN 9,500,000","CENIT 1126,  Jardines del Bosque, Guadalajara",275²,259²,2,,2,4,60
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colon/casa-en-venta-en-colon/146936411,Casa en Venta en Colón,"ventaMN 6,490,000","Carabelas 1609,  Fraccionamiento Colon, Guadalajara",183²,319²,2,3,1,,
https://www.vivanuncios.com.mx/a-venta-casa/barrio-san-juan-bosco/casa-para-remodelar-o-fines-comerciales/144746234,Casa Para Remodelar o Fines Comerciales,"ventaMN 2,100,000","CALLE BASILIO VADILLO,  Barrio San Juan Bosco, Guadalajara",145²,64²,1,1,,6,50
https://www.vivanuncios.com.mx/a-venta-casa/villas-de-san-juan/casa-en-venta-en-la-colonia-independencia/146743282,Casa en Venta en La Colonia Independencia,"ventaMN 2,450,000","Platón 1321,  Villas de San Juan, Guadalajara",80²,80²,1,,,2,10
https://www.vivanuncios.com.mx/a-venta-casa/el-dean/casa-en-venta-en-guadalajara-el-dean-3-recamaras-3-banos-completos/146763993,Casa en Venta en Guadalajara El Dean 3 Recamaras 3 Baños Completos,"ventaMN 3,569,000","urbano san roman 2637,  El Dean, Guadalajara",61²,89²,3,,1,3,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-vallarta-norte/venta-casa-en-lincon-vallarta-norte-guadalajara-jal/145166656,Venta Casa en Lincon Vallarta Norte Guadalajara Jal,"ventaMN 19,000,000","LINCON,  Fraccionamiento Vallarta Norte, Guadalajara",500²,500²,2,2,4,4,4
https://www.vivanuncios.com.mx/a-venta-casa/oblatos/casa-en-venta-de-175-m-sup2--en-oblatos/147032877,Casa en Venta de 175 m² en Oblatos,"ventaMN 3,200,000","Calle Hacienda de Tala 2047,  Oblatos, Guadalajara",175²,150²,3,1,,5,50
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-estilo-frances-col-americana-para-hotel-negocios-des-vertical/143294335,"Casa en Venta Estilo Frances Col. Americana, Para Hotel, Negocios, Des. Vertical","ventaMN 95,000,000","C. José Guadalupe Zuno Hernández 2152, Col Americana, Americana, 44150,  Americana, Guadalajara",1746²,1269²,,,20,,100
https://www.vivanuncios.com.mx/a-venta-casa/lomas-independencia/casa-en-venta-en-lomas-independencia/147016027,Casa en Venta en Lomas Independencia,"ventaMN 8,500,000","-,  Lomas Independencia, Guadalajara",,,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/moderna/oportunidad-propiedad-con-uso-de-suelo-mixto-a-precio-de-terreno/144986238,Oportunidad! Propiedad con Uso de Suelo Mixto a Precio de Terreno,"ventaMN 5,300,000","penitenciaria 783,  Moderna, Guadalajara",363²,307²,2,1,1,4,50
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colomos-providencia/casa-en-venta-providencia/145597685,Casa en Venta Providencia,"ventaMN 14,580,000","Nueva Escocia 1838,  Fraccionamiento Colomos Providencia, Guadalajara",431²,251²,4,1,2,5,15
https://www.vivanuncios.com.mx/a-venta-casa/barrio-santa-teresita/amplia-e-iluminada-casa-en-venta-en-la-colonia-santa-teresita-de-guadalajara/144425866,Amplia E Iluminada Casa en Venta en La Colonia Santa Teresita de Guadalajara,"ventaMN 5,800,000","Ghilardi 366,  Barrio Santa Teresita, Guadalajara",238²,406²,4,,3,8,50
https://www.vivanuncios.com.mx/a-venta-casa/chapalita/casa-en-venta-en-la-colonia-chapalita/145468863,Casa en Venta en La Colonia Chapalita,"ventaMN 5,485,000","JUAN BERNARDINO 683,  Chapalita, Guadalajara",122²,170²,2,1,1,5,40
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-la-victoria/isla-maria-cleofas-2454/145507330,Isla Maria Cleofas 2454,"ventaMN 9,500,000","ISLA MARIA CLEOFAS 2454,  Bosques de La Victoria, Guadalajara",329²,419²,5,2,4,5,27
https://www.vivanuncios.com.mx/a-venta-casa/independencia/casa-en-venta-cercas-del-centro-medico-de-occidente-y-hospital-civil-nuevo/146979177,Casa en Venta Cercas del Centro Medico de Occidente y Hospital Civil Nuevo,"ventaMN 4,000,000","MONTES APENINOS,  Independencia, Guadalajara",125²,260²,2,,1,3,25
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-residencial-victoria/venta-casa-en-residencial-victoria-guadalajara-jalisco/146851228,"Venta Casa en Residencial Victoria, Guadalajara, Jalisco","ventaMN 8,500,000","Isla Sumatra,  Fraccionamiento Residencial Victoria, Guadalajara",400²,360²,4,,6,5,33
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-del-country/casa-en-jardines-del-country/91286804,Casa en Jardines del Country,"ventaMN 6,800,000","Circunvalación,  Fraccionamiento Jardines Del Country, Guadalajara",280²,323²,4,,3,4,40
https://www.vivanuncios.com.mx/a-venta-casa/providencia-4a-secc/providencia-4a-secc-a-1-cuadra-de-acueducto-gdl-y-av-montevideo/146607875,Providencia 4a. Secc. a 1 Cuadra de Acueducto Gdl y Av Montevideo,"ventaMN 11,200,000","Turin 3115,  Providencia 4a Secc, Guadalajara",250²,352²,4,,2,5,50
https://www.vivanuncios.com.mx/a-venta-casa/el-rosario/se-vende-inmueble-en-el-rosario/144583245,Se Vende Inmueble en El Rosario,"ventaMN 11,800,000","rio zula ,  El Rosario, Guadalajara",279²,618²,5,,2,5,15
https://www.vivanuncios.com.mx/a-venta-casa/1-de-mayo/casa-en-venta-en-esquina-calle-gigantes-por-san-juan-bosco-guadalajara/145953605,"Casa en Venta en Esquina Calle Gigantes por San Juan Bosco, Guadalajara.","ventaMN 2,500,000","GIGANTES 1152,  1 de Mayo, Guadalajara",,,,,1,,
https://www.vivanuncios.com.mx/a-venta-casa/aldama-tetlan/casa-en-venta/146325646,Casa en Venta,"ventaMN 2,850,000","Andrés Bello ,  Aldama TetlAn, Guadalajara",157²,212²,2,1,2,4,30
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-la-victoria/casa-en-bosques-de-la-victoria-cerca-de-la-expo/146007947,Casa en Bosques de La Victoria Cerca de La Expo,"ventaMN 12,500,000","península 2712,  Bosques de La Victoria, Guadalajara",322²,543²,5,1,3,5,34
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-chapultepec-country/casa-en-venta-por-plan-de-san-luis-y-enrique-diaz-de-leon/147033272,Casa en Venta por Plan de San Luis y Enrique Diaz de Leon.,"ventaMN 5,850,000","COMPOSTELA 1576,  Fraccionamiento Chapultepec Country, Guadalajara",156²,266²,3,1,2,3,10
https://www.vivanuncios.com.mx/a-venta-casa/quinta-velarde/quinta-velarde-zona-analco-parque-gonzalez-gallo/144738323,"Quinta Velarde, Zona Analco, Parque González Gallo.","ventaMN 1,900,000","Rio Nilo 565,  Quinta Velarde, Guadalajara",90²,75²,1,,,2,30
https://www.vivanuncios.com.mx/a-venta-casa/arcos-vallarta/casa-en-venta-en-la-colonia-arcos-vallarta/143687606,Casa en Venta en La Colonia Arcos Vallarta,"ventaMN 33,000,000","EFRAIN GONZALEZ LUNA 2469,  Arcos Vallarta, Guadalajara",775²,778²,6,2,4,8,54
https://www.vivanuncios.com.mx/a-venta-casa/providencia/casa-en-venta-en-providencia-para-oficinas-o-para-la-construccion-de-edificio/145222175,Casa en Venta en Providencia Para Oficinas o Para La Construcción de Edificio,"ventaMN 16,990,000","Milán 2606,  Providencia, Guadalajara",500²,487²,3,1,6,5,39
https://www.vivanuncios.com.mx/a-venta-casa/barrio-el-retiro/5-departamentos-a-precio-de-terreno-en-el-retiro/145354773,5 Departamentos a Precio de Terreno en El Retiro,"ventaMN 3,500,000","Edificio de 5 Departamentos en la Colonia el Retiro muy Cerca del Hospital Civil Viejo,  Barrio El Retiro, Guadalajara",260²,470²,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/belisario-dominguez/casa-en-venta-belisario-dominguez-completamente-remodelada-una-planta/146162301,"Casa en Venta Belisario Dominguez Completamente Remodelada, Una Planta","ventaMN 3,800,000","puerto altata 745,  Belisario Domínguez, Guadalajara",157²,138²,2,1,1,2,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-chapultepec-country/casa-en-venta-en-chapultepec-country-guadalajara/146306220,"Casa en Venta en Chapultepec Country, Guadalajara.","ventaMN 7,490,000","Andres Teran 1594,  Fraccionamiento Chapultepec Country, Guadalajara",196²,222²,3,,2,5,38
https://www.vivanuncios.com.mx/a-venta-casa/moderna/casa-en-venta-en-colonia-moderna-guadalajara-jalisco/145225750,"Casa en Venta en Colonia Moderna, Guadalajara Jalisco","ventaMN 6,380,000","Calle. España  Col. Moderna, Guadalajara, Jal.,  Moderna, Guadalajara",220²,251²,2,3,2,3,27
https://www.vivanuncios.com.mx/a-venta-casa/la-cantera/casa-en-venta-en-el-fraccionamiento-la-cantera/146272288,Casa en Venta en El Fraccionamiento La Cantera,"ventaMN 4,450,000","San patricio, guadalajara jalisco,  La Cantera, Guadalajara",128²,105²,2,1,2,3,1
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara-centro/casa-en-venta-en-centro-de-guadalara-4/144997266,Casa en Venta en Centro de Guadalara - (4),"ventaMN 6,900,000","JUAN MANUEL,  Guadalajara Centro, Guadalajara",165²,350²,5,,,8,1
https://www.vivanuncios.com.mx/a-venta-casa/del-fresno/casa-en-venta-en-la-colonia-del-fresno-guadalajara-jalisco/147062425,Casa en Venta en La Colonia del Fresno Guadalajara Jalisco,"ventaMN 3,152,000","Eucalipto ,  Del Fresno, Guadalajara",127²,211²,2,,,3,45
https://www.vivanuncios.com.mx/a-venta-casa/el-rosario/hermosa-casa-equipada-para-negocio-de-oficinas-o-consultorios-o-para-habitar/146036357,"Hermosa Casa Equipada, Para Negocio de Oficinas o Consultorios o Para Habitar!","ventaMN 7,500,000","Rio Oro ,  El Rosario, Guadalajara",200²,354²,3,1,2,5,14
https://www.vivanuncios.com.mx/a-venta-casa/moderna/casa-en-venta-en-colonia-moderna/146355662,Casa en Venta en Colonia Moderna,"ventaMN 5,300,000","Calle Simón Bolívar 595,  Moderna, Guadalajara",220²,184²,2,1,5,3,
https://www.vivanuncios.com.mx/a-venta-casa/independencia/casa-remodelada-a-3-cuadras-del-estadio-jalisco/147049904,Casa Remodelada a 3 Cuadras del Estadio Jalisco,"ventaMN 9,900,000","Monte Tabor,  Independencia, Guadalajara",240²,307²,3,1,2,3,27
https://www.vivanuncios.com.mx/a-venta-casa/lazaro-cardenas-sur/casa-en-venta-colonia-lazaro-cardenas-guadalajara/146632095,"Casa en Venta, Colonia Lázaro Cárdenas, Guadalajara.","ventaMN 2,250,000","Tomas Moreno 24,  Lázaro Cárdenas Sur, Guadalajara",129²,118²,2,,,3,25
https://www.vivanuncios.com.mx/a-venta-casa/chapalita/casa-en-venta-en-parque-juan-diego-col-chapalita-guadalajara-4/146763405,"Casa en Venta en Parque Juan Diego Col. Chapalita, Guadalajara - (4)","ventaMN 46,000,000","Parque Juan Diego,  Chapalita, Guadalajara",1276²,462²,5,,,4,30
https://www.vivanuncios.com.mx/a-venta-casa/lomas-del-valle/casa-en-venta-en-lomas-del-valle/145890497,Casa en Venta en Lomas del Valle,"ventaMN 47,000,000","PASEO DE LA CAÑADA 3884,  Lomas del Valle, Guadalajara",,,,,6,,
https://www.vivanuncios.com.mx/a-venta-casa/providencia/casa-en-venta-colomos-providencia-de-lujo-cerca-andares-4-recamaras-zapopan/146979528,Casa en Venta Colomos Providencia de Lujo Cerca Andares 4 Recamaras Zapopan,"ventaMN 30,000,000","Brasilia 2875,  Providencia, Guadalajara",415²,700²,6,1,4,4,14
https://www.vivanuncios.com.mx/a-venta-casa/aldama-tetlan/casa-en-aldama-tetlan-3999/146219996,Casa en Aldama Tetlan #3999,"ventaMN 3,885,000","José Maria Verea ,  Aldama TetlAn, Guadalajara",,,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-rinconada-santa-rita/casa-en-venta-rinconada-de-santa-rita-guadalajara/143683211,Casa en Venta Rinconada de Santa Rita Guadalajara,"ventaMN 14,000,000","Rinconada del nardo  fraccionamiento rinconada de santa rita guadalajara jalisco,  Fraccionamiento Rinconada Santa Rita, Guadalajara",369²,589²,3,2,4,4,26
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara-centro/casona-ideal-para-hotel-boutique/145697359,Casona Ideal Para Hotel Boutique,"ventaMN 40,000,000","GALEANA 264,  Guadalajara Centro, Guadalajara",798²,1319²,24,,1,24,1
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-la-victoria/casa-c-diamante-a-precio-de-terreno-uso-mixto/146972147,Casa C. Diamante a Precio de Terreno Uso Mixto,"ventaMN 16,000,000","Calle Diamante 2450,  Bosques de La Victoria, Guadalajara",600²,615²,4,1,4,16,30
https://www.vivanuncios.com.mx/a-venta-casa/residencial-del-parque/hermosa-casa-en-venta-vallarta-la-patria/146041148,"Hermosa Casa en Venta, Vallarta La Patria.","ventaMN 11,900,000","RUBENS ,  Residencial Del Parque, Guadalajara",323²,310²,4,1,4,4,25
https://www.vivanuncios.com.mx/a-venta-casa/ladron-de-guevara/casa-en-venta-en-col-ladron-de-guevara/146675585,Casa en Venta en Col. Ladrón de Guevara,"ventaMN 12,000,000","Fray Luis de Palacio 530,  Ladrón de Guevara, Guadalajara",279²,295²,4,1,2,5,25
https://www.vivanuncios.com.mx/a-venta-casa/chapalita/casa-nueva-chapalita/146741770,Casa Nueva Chapalita,"ventaMN 8,250,000","cuautitlan ,  Chapalita, Guadalajara",122²,165²,2,1,2,,
https://www.vivanuncios.com.mx/a-venta-casa/jardines-de-la-paz/venta-casa-en-jardines-de-la-paz/146581548,Venta Casa en Jardines de La Paz,"ventaMN 4,090,000","HERNANDO ALVARADO TEZOZOMOC ,  Jardines de La Paz, Guadalajara",122²,186²,2,,,6,30
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara-centro/venta-casa-frente-al-santuario-centro-de-guadalajara-uso-de-suelo-comercial/147015817,Venta Casa Frente Al Santuario (Centro de Guadalajara) Uso de Suelo Comercial.,"ventaMN 15,200,000","Pedro Loza 533,  Guadalajara Centro, Guadalajara",396²,396²,,5,,,85
https://www.vivanuncios.com.mx/a-venta-casa/moderna/casa-en-venta-en-la-moderna/147076043,Casa en Venta en La Moderna,"ventaMN 23,950,000","Calle Francia 1551,  Moderna, Guadalajara",564²,646²,2,3,3,11,40
https://www.vivanuncios.com.mx/a-venta-casa/country-club/country-club-ideal-para-remodelar/145695584,Country Club Ideal Para Remodelar,"ventaMN 24,840,000","MAR MARMARA 1838,  Country Club, Guadalajara",621²,485²,4,1,4,4,50
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-alcalde/casa-en-venta-en-jardines-alcalde-guadalajara-jalisco/146109940,"Casa en Venta en Jardines Alcalde, Guadalajara, Jalisco","ventaMN 7,300,000","Jorge Villaseñor 489,  Fraccionamiento Jardines Alcalde, Guadalajara",214²,199²,3,1,2,4,10
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-alcalde/casa-en-venta-en-jardines-alcalde-guadalajara-jalisco/146096743,"Casa en Venta en Jardines Alcalde, Guadalajara, Jalisco","ventaMN 7,300,000","PM37+928 Guadalajara, Jalisco, Mexico,  Fraccionamiento Jardines Alcalde, Guadalajara",214²,198²,3,1,2,4,2
https://www.vivanuncios.com.mx/a-venta-casa/mezquitan-country/propiedad-en-venta-en-mezquitan-country-por-la-glorieta-colon/147040223,"Propiedad en Venta en Mezquitan Country, por La Glorieta Colon.","ventaMN 5,850,000","Compostela 1576,  Mezquitan Country, Guadalajara",155²,266²,2,1,2,3,25
https://www.vivanuncios.com.mx/a-venta-casa/circunvalacion-oblatos/casa-en-remate-en-circunvalacion-oblatos/146876278,Casa en Remate en Circunvalacion Oblatos,"ventaMN 1,099,000","HACIENDA DEL CABEZON,  Circunvalación Oblatos, Guadalajara",107²,140²,3,,2,3,1
https://www.vivanuncios.com.mx/a-venta-casa/santa-elena-alcalde-poniente/casa-en-venta-en-santa-elena-alcalde-guadalajara-jalisco/146044437,Casa en Venta en Santa Elena Alcalde Guadalajara Jalisco,"ventaMN 4,995,000","Santa Elena Alcalde,  Santa Elena Alcalde Poniente, Guadalajara",175²,256²,2,,1,7,
https://www.vivanuncios.com.mx/a-venta-casa/jardines-del-bosque/casa-en-venta-en-jardines-del-bosque-guadalajara-jalisco/146920268,"Casa en Venta en Jardines del Bosque, Guadalajara, Jalisco.","ventaMN 6,500,000","av de los arcos 734,  Jardines del Bosque, Guadalajara",216²,285²,3,1,2,4,45
https://www.vivanuncios.com.mx/a-venta-casa/monumental/casa-en-venta-en-colonia-monumental-guadalajara/145753681,"Casa en Venta en Colonia Monumental, Guadalajara","ventaMN 5,545,000","colonia monumental,  Monumental, Guadalajara",158²,203²,3,,2,4,10
https://www.vivanuncios.com.mx/a-venta-casa/barrio-san-juan-de-dios/casa-en-venta-san-juan-de-dios/146489674,Casa en Venta San Juan de Dios,"ventaMN 3,900,000","Calle Mariano Jiménez 290,  Barrio San Juan de Dios, Guadalajara",194²,367²,2,,1,5,5
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-colonia-en-americana/146819718,Casa en Venta Colonia en Americana,"ventaMN 10,000,000","J Guadalupe montenegro 2046,  Americana, Guadalajara",180²,260²,7,1,,9,30
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-residencial-juan-manuel/residencia-fraccionamiento-juan-manuel-colinda-con-providencia-y-col-monraz/146977864,Residencia Fraccionamiento Juan Manuel (Colinda con Providencia y Col. Monraz),"ventaMN 65,000,000","Calle Angulo 3047,  Fraccionamiento Residencial Juan Manuel, Guadalajara",1521²,1107²,10,,10,10,50
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-lomas-del-country/casa-en-venta-o-renta-en-lomas-del-country/146751857,Casa en Venta o Renta en Lomas del Country,"ventaMN 15,350,000","C. Mallorca 1410,  Fraccionamiento Lomas Del Country, Guadalajara",475²,475²,4,,,9,10
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-del-country/casa-en-jardines-del-country-de-5-recamaras/144398365,Casa en Jardines del Country de 5 Recamaras,"ventaMN 4,995,000","Jardines del Country,  Fraccionamiento Jardines del Country, Guadalajara",160²,160²,2,1,1,5,40
https://www.vivanuncios.com.mx/a-venta-casa/americana/casa-en-venta-en-colonia-americana/142525399,Casa en Venta en Colonia Americana,"ventaMN 9,000,000","Colonias 565,  Americana, Guadalajara",203²,287²,2,2,1,4,30
https://www.vivanuncios.com.mx/a-venta-casa/del-sur/guadalajara-estilo-de-vida-al-sur-entrega-inmediata-nva-en-coto-con-alberca/145580986,,,,,,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/panoramica-huentitan/casa-en-venta-barranca-de-huentitan-panoramica/146129291,Casa en Venta Barranca de Huentitan Panorámica,"ventaMN 13,700,000","Volcán Kenia 5004,  PanorAmica HuentitAn, Guadalajara",1589²,625²,4,1,6,6,35
https://www.vivanuncios.com.mx/a-venta-casa/providencia/oportunidad-casa-en-otranto-providencia-en-venta/143691840,"Oportunidad Casa en Otranto, Providencia, en Venta.","ventaMN 11,900,000","Otranto,  Providencia, Guadalajara",250²,360²,3,1,3,4,35
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-colomos-providencia/casa-en-venta-en-colomos-providencia/145026778,Casa en Venta en Colomos Providencia,"ventaMN 11,500,000","Corrientes ,  Fraccionamiento Colomos Providencia, Guadalajara",345²,250²,4,1,4,3,30
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-ladron-de-guevara/-gran-oportunidad-de-inversion-en-ladron-de-guevara-propiedad-de-aprox-300-m-sup2/146843853,"¡Gran Oportunidad de Inversión en Ladrón de Guevara, Propiedad de Aprox 300 m²","ventaMN 9,900,000","Herrera y Cairo 1956,  Fraccionamiento Ladrón de Guevara, Guadalajara",297²,307²,3,1,3,4,35
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-residencial-chapalita/casa-en-venta-en-chapalita-en-guadalajara-jalisco/143965681,Casa en Venta en Chapalita en Guadalajara Jalisco,"ventaMN 7,790,000","SAN FRANCISCO ,  Fraccionamiento Residencial Chapalita, Guadalajara",288²,229²,2,1,2,2,50
https://www.vivanuncios.com.mx/a-venta-casa/country-club/casa-en-country-club/31240398,Casa en Country Club,"ventaMN 22,500,000","2091 Calle Mar Rojo,  Country Club, Guadalajara",426²,590²,6,,5,5,13
https://www.vivanuncios.com.mx/a-venta-casa/alcalde-barranquitas/el-retiro-guadalajara-venta-cerca-del-hospital-civil-propiedad-comercial/143168665,El Retiro Guadalajara Venta Cerca del Hospital Civil Propiedad Comercial,"ventaMN 3,250,000","Francisco Peñiñuri ,  Alcalde Barranquitas, Guadalajara",135²,290²,4,,1,5,40
https://www.vivanuncios.com.mx/a-venta-casa/del-sur/residencial-al-sur-ubicacion-privilegiada-cerca-galerias-santa-anita/91075520,,,,,,,,,,
https://www.vivanuncios.com.mx/a-venta-casa/arcos-vallarta/casa-en-venta-zona-minerva/142703825,"Casa en Venta, Zona Minerva","ventaMN 25,800,000","Efrain Gonzalez Luna,  Arcos Vallarta, Guadalajara",789²,838²,5,4,6,4,31
https://www.vivanuncios.com.mx/a-venta-casa/guadalajara-centro/casa-en-venta-centro-historico-guadalajara-jalisco/146808699,"Casa en Venta, Centro Histórico, Guadalajara Jalisco","ventaMN 4,500,000","Manuel acuña 1095,  Guadalajara Centro, Guadalajara",221²,195²,3,,,3,70
https://www.vivanuncios.com.mx/a-venta-casa/moderna/casa-en-venta-col-moderna/91148469,Casa en Venta Col. Moderna,"ventaMN 9,450,000","Av España 1573 1573,  Moderna, Guadalajara",490²,741²,4,1,2,7,30
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-ladron-de-guevara/casa-en-venta-en-colonia-ladron-de-guevara-guadalajara/146808828,"Casa en Venta en Colonia Ladrón de Guevara, Guadalajara","ventaMN 12,600,000","Agustin de la Rosa ,  Fraccionamiento Ladrón de Guevara, Guadalajara",283²,398²,3,,3,6,50
https://www.vivanuncios.com.mx/a-venta-casa/country-club/casa-en-venta-en-country-club/91403308,Casa en Venta en Country Club,"ventaMN 21,400,000","Mar Rojo,  Country Club, Guadalajara",440²,570²,4,1,5,4,1
https://www.vivanuncios.com.mx/a-venta-casa/country-club/casa-en-venta-country-club/147038404,Casa en Venta Country Club,"ventaMN 19,750,000","Calle Mar Rojo 2128,  Country Club, Guadalajara",281²,404²,3,1,4,3,5
https://www.vivanuncios.com.mx/a-venta-casa/arcos-vallarta/av-inglaterra-casa-en-venta-a-500-m-de-la-minerva-interesante-proyecto-para-remo/146220594,Av Inglaterra Casa en Venta a 500 m de La Minerva Interesante Proyecto Para Remo,"ventaMN 8,500,000","Av. Inglaterra,  Arcos Vallarta, Guadalajara",309²,381²,2,2,3,6,50
https://www.vivanuncios.com.mx/a-venta-casa/belisario-dominguez/casa-en-venta-en-belisario-dominguez/146426163,Casa en Venta en Belisario Domínguez,"ventaMN 7,200,000","Sierra Grande,  Belisario Domínguez, Guadalajara",173²,230²,2,,2,3,
https://www.vivanuncios.com.mx/a-venta-casa/moderna/casa-espana-en-la-colonia-moderna/145393271,Casa España en La Colonia Moderna,"ventaMN 17,650,000","Av. España #1648,  Moderna, Guadalajara",750²,500²,3,5,1,7,6
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-del-country/jardines-del-country-una-planta-comoda-ubicadisima/146611064,Jardines del Country Una Planta Comoda Ubicadisima,"ventaMN 4,950,000","MANUEL DE MIMBELA 1761,  Fraccionamiento Jardines del Country, Guadalajara",168²,157²,2,,2,3,50
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-jardines-del-country/jardines-del-country-casa-para-remodelar/146591130,Jardines del Country Casa Para Remodelar,"ventaMN 4,500,000","Calle La Viga  1596,  Fraccionamiento Jardines Del Country, Guadalajara",160²,210²,3,1,1,4,40
