url,titulo,precio,direccion,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad
https://www.vivanuncios.com.mx/a-venta-casa/jauja/casa-en-venta-tonala-tateposco-cerca-cu-tonala-y-hospital-civil-oriente/145551906,Casa en Venta Tonala Tateposco Cerca Cu Tonala y Hospital Civil Oriente,"ventaMN 1,260,000","LIMON 104,  Jauja, Tonalá",144²,124²,1,,1,3,4
https://www.vivanuncios.com.mx/a-venta-casa/loma-dorada-delegacion-a/casas-nuevas-de-2-y-3-recamaras-en-tonala/146336958,Casas Nuevas de 2 y 3 Recamaras en Tonala,"ventaMN 2,037,000","LOMA DORADA,  Loma Dorada Delegación a, Tonalá",80²,84²,2,,2,2,
https://www.vivanuncios.com.mx/a-venta-casa/pinar-de-las-palomas/bonita-casa-en-venta-zona-coyula-tonala/146027954,Bonita Casa en Venta Zona Coyula Tonala,"ventaMN 1,700,000","Cuervo Col. Pinar de las Palomas,  Pinar de las Palomas , Tonalá",150²,110²,2,1,3,3,15
https://www.vivanuncios.com.mx/a-venta-casa/camichines/venta-casa-camichines/146334763,Venta Casa Camichines,"ventaMN 1,600,000","REAL DE LOS PIRULES ,  Camichines, Tonalá",60²,55²,1,,1,2,27
https://www.vivanuncios.com.mx/a-venta-casa/colinas-de-tonala/casa-remodelada-en-venta-en-colinas-de-tonala/146444631,Casa Remodelada en Venta en Colinas de Tonalá,"ventaMN 1,790,000","COLINA IMPERIAL 987,  Colinas de Tonalá, Tonalá",80²,73²,2,,2,2,3
https://www.vivanuncios.com.mx/a-venta-casa/bosques-de-tonala/bosques-de-tonala-gran-casa-en-obra-gris-con-70-de-avance-3-recamaras/143337436,"Bosques de Tonalá, Gran Casa en Obra Gris con 70% de Avance. 3 Recamaras","ventaMN 2,650,000","VIOLETA 779,  Bosques de Tonala, Tonalá",119²,400²,2,1,3,3,
https://www.vivanuncios.com.mx/a-venta-casa/loma-dorada-ejidal/se-vende-casa-interes-social/144178853,Se Vende Casa Interes Social,"ventaMN 480,000","CALLE LOMA TINGUINDIN PONIENTE NO. 308-B,  Loma Dorada Ejidal, Tonalá",63²,46²,1,,1,2,12
https://www.vivanuncios.com.mx/a-venta-casa/hacienda-del-real/casa-en-venta-en-hacienda-real/146837656,Casa en Venta en Hacienda Real,"ventaMN 1,600,000","HACIENDA DE LOS EUCALIPTOS 21 16,  Hacienda Del Real, Tonalá",68²,63²,3,,1,3,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-loma-dorada/casa-en-venta-en-fraccionamiento-loma-dorada/146409903,Casa en Venta en Fraccionamiento Loma Dorada,"ventaMN 2,800,000","-,  Fraccionamiento Loma Dorada , Tonalá",105²,105²,4,1,2,4,10
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-pedregal-de-santa-marta/casa-en-santha-martha-tonala/145897086,Casa en Santha Martha Tonala,"ventaMN 676,000","Santa Martha Tonala   Planta Alta Duplex,  Fraccionamiento Pedregal de Santa Marta, Tonalá",,,,,,2,
https://www.vivanuncios.com.mx/a-venta-casa/pueblo-puente-grande/casa-en-villas-de-andalucia-jalisco/147060829,Casa en Villas de Andalucia Jalisco,"ventaMN 700,000","Villas DE Andalucia,  Pueblo Puente Grande, Tonalá",75²,75²,1,,1,2,10
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-pedregal-de-santa-marta/casa-en-santa-marta-tonala/145897090,Casa en Santa Marta Tonala,"ventaMN 1,019,000","Casa Santa Martha Tonala,  Fraccionamiento Pedregal de Santa Marta, Tonalá",,,,,,3,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-pedregal-de-santa-marta/casa-en-santa-martha-tonala/145897076,Casa en Santa Martha Tonala,"ventaMN 738,000","Santa Martha Tonala   Planta  Baja Duplex,  Fraccionamiento Pedregal de Santa Marta, Tonalá",,,,,,2,
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-rinconada/casa-en-venta/143840265,Casa en Venta,"ventaMN 2,050,000","Casa EN Venta EN Fracc. Rinconada DEL Huerto, Tonalá, Jalisco,  Fraccionamiento Rinconada, Tonalá",62²,62²,1,1,1,3,10
https://www.vivanuncios.com.mx/a-venta-casa/rancho-la-cruz/casa-7-x-16-m/146407657,Casa 7 X 16 m,"ventaMN 1,370,000","Rancho de La Cruz,  Rancho La Cruz, Tonalá",112²,84²,2,,2,3,16
https://www.vivanuncios.com.mx/a-venta-casa/rancho-la-cruz/casa-duplex-segunda-planta-altus-pinar/146854399,Casa Duplex Segunda Planta Altus Pinar,"ventaMN 861,000","Calle Maple 20a,  Rancho La Cruz, Tonalá",68²,54²,1,,1,2,6
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-san-elias/casa-duplex-en-venta-planta-baja-tonala/144963036,Casa Duplex en Venta Planta Baja Tonala,"ventaMN 1,200,000","Casa Duplex EN Venta EN Tonala Planta Baja,  Fraccionamiento San Elias, Tonalá",98²,90²,1,,2,2,20
https://www.vivanuncios.com.mx/a-venta-casa/bellavista/tonala-jalisco/146562437,"Tonalá, Jalisco.","ventaMN 3,600,000","Calle Paseo de la Cima 537,  Bellavista, Tonalá",,300²,3,1,2,3,1
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-pedregal-de-santa-marta/casa-en-venta-en-vistas-del-pedregal/147014385,Casa en Venta en Vistas del Pedregal,"ventaMN 1,080,000","SN Paseo de la Cascana,  Fraccionamiento Pedregal de Santa Marta, Tonalá",80²,53²,1,,1,3,
https://www.vivanuncios.com.mx/a-venta-casa/el-moral/venta-de-casa-en-el-moral-reserva/147014105,Venta de Casa en El Moral Reserva,"ventaMN 2,200,000","20 Tegucigalpa,  El Moral, Tonalá",90²,91²,3,,2,3,
https://www.vivanuncios.com.mx/a-venta-casa/lomas-de-camichin/gran-casa-en-excelente-ubicacion-llamanos-y-hazl/146363102,Gran Casa en Excelente Ubicación. ¡Llámanos y Hazl,"ventaMN 2,890,000","Calle Limón Sur 129,  Lomas de Camichin , Tonalá",214²,249²,2,,1,4,20
https://www.vivanuncios.com.mx/a-venta-casa/tonala/casa-duplex-en-venta-en-barrio-brunido-tonala--planta-alta/144963035,"Casa Dúplex en Venta en Barrio Bruñido, Tonalá; Planta Alta","ventaMN 1,300,000","Casa Duplex EN Venta EN Tonala Planta Alta,  Tonalá, Jalisco",111²,100²,1,,1,3,40
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-prados-cruz/casa-a-8-min-de-tonala-cercanos-todos-los-servicios/146360319,"Casa a 8 Min de Tonala, Cercanos Todos Los Servicios","ventaMN 1,100,000","Prado de Las Caobas 1701,  Fraccionamiento Prados Cruz , Tonalá",70²,55²,1,,1,2,22
https://www.vivanuncios.com.mx/a-venta-casa/fraccionamiento-loma-dorada/vive-dentro-de-una-zona-segura-y-excluciva-dentro-de-la-zona-periferica/146824452,Vive Dentro de Una Zona Segura y Excluciva Dentro de La Zona Periferica,"ventaMN 2,499,000","Loma Norte  al 300,  Fraccionamiento Loma Dorada , Tonalá",80²,120²,2,1,2,3,
https://www.vivanuncios.com.mx/a-venta-casa/rancho-o-rancheria-el-vado/casa-en-venta-el-vado-tonala-jalisco/143951712,"Casa en Venta El Vado, Tonala, Jalisco","ventaMN 5,200,000","EL Vado, Tonala, Jalisco,  Rancho o rancheria El Vado, Tonalá",462²,431²,3,2,2,7,
https://www.vivanuncios.com.mx/a-venta-casa/pedregal/casa-en-tonala/145897101,Casa en Tonala,"ventaMN 908,000","Casa Santa Martha Tonala,  Pedregal, Tonalá",,,,,,2,
https://www.vivanuncios.com.mx/a-venta-casa/jalisco/casa-en-venta-en-la-colonia-jalisco-cerca-de-san-gerardo-de-mayela/147015022,"Casa en Venta en La Colonia Jalisco, Cerca de San Gerardo de Mayela","ventaMN 1,600,000","138 Tepatitlán,  Jalisco, Tonalá",140²,139²,1,,1,4,
