url,titulo,precio,m2_lote,m2_construccion,banos,medio_banos,estacionamientos,recamaras,antiguedad,direccion
https://www.vivanuncios.com.mx/a-venta-casa/la-rioja/casa-en-venta-en-fraccionamiento-la-rioja/146143281,Casa en Venta en Fraccionamiento La Rioja,"ventaMN 8,900,000",253²,300²,3,1,3,3,6,"QUINTANAR 0,  La Rioja, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/san-agustin/casas-en-venta-zoi-bosques-san-agustin-tlajomulco-de-zuniga/145992040,"Casas en Venta Zoi Bosques San Agustin, Tlajomulco de Zuñiga","ventaMN 3,508,230",99²,99²,2,1,2,3,,"Blvrd Bosques de Sta Anita,  San Agustín, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/tlajomulco-centro/venta-de-casa-en-hacienda-mirage/146744171,Venta de Casa en Hacienda Mirage,"ventaMN 9,100,000",522²,336²,3,4,1,3,4,"ANTIGUO CAMINO SAN ISIDRO 551 INT. 36,  Tlajomulco Centro, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/casa-fuerte/casa-en-coto-bastion-en-col-casa-fuerte-con-alberca-a-5-min-del-fracc-adamar/146877737,Casa en Coto Bastion en Col Casa Fuerte con Alberca a 5 Min del Fracc Adamar,"ventaMN 1,552,300",141²,141²,2,1,2,3,10,"COTO EL BASTION,  Casa Fuerte, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/bosques-cedros/casa-nueva-bosques-cedros-acabados-de-lujo-clima-perfecto-vistas-espectaculares/145528969,"Casa Nueva Bosques Cedros Acabados de Lujo, Clima Perfecto, Vistas Espectaculares","ventaMN 4,980,000",144²,181²,3,,2,4,,"paseo de los ficus j10,  Bosques Cedros, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/la-rioja/casa-en-venta-en-la-rioja-diseno-moderno-que-genera-plusvalia/146925065,Casa en Venta en La Rioja Diseño Moderno Que Genera Plusvalía,"ventaMN 17,434,421",,,5,1,6,6,,"La Rioja, Los Gavilanes,  La Rioja, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/rinconada-santa-anita/amplia-casa-en-venta-en-coto-rinconada-santa-anita/144537797,Amplia Casa en Venta en Coto Rinconada Santa Anita,"ventaMN 12,500,000",450²,500²,4,2,4,4,8,"Rinconada Santa Anita,  Rinconada Santa Anita, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/balcones-de-la-calera/casa-de-campo-en-fraccionamiento-la-calera-a-bordo-de-carretera/143287827,Casa de Campo en Fraccionamiento La Calera a Bordo de Carretera,"ventaMN 15,000,000",,,,,,,,"JACARANDAS #,  Balcones de La Calera, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/ciudad-tlajomulco-de-zuniga/se-vende-casa-con-locales-comerciales-en-centro-tlajomulco-de-zuniga/144617592,Se Vende Casa con Locales Comerciales en Centro Tlajomulco de Zúñiga,"ventaMN 7,600,000",882²,882²,2,2,3,2,5,"Juárez Centro,  Ciudad Tlajomulco de Zuñiga, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/balcones-de-la-calera/casa-en-venta-con-alberca-en-balcones-de-la-calera-ideal-para-casa-de-campo/147014573,Casa en Venta con Alberca en Balcones de La Calera Ideal Para Casa de Campo,"ventaMN 4,350,000",805²,466²,3,,2,5,,"136 Celajes,  Balcones de La Calera, Tlajomulco de Zúñiga"
https://www.vivanuncios.com.mx/a-venta-casa/la-tijera/casa-en-venta-en-la-tijera-guadalajara-jalisco/146872459,Casa en Venta en La Tijera Guadalajara Jalisco,"ventaMN 7,300,000",217²,260²,4,1,3,4,,"Ramal de la Tijera  1235 Guadalajara Jalisco,  La Tijera, Tlajomulco de Zúñiga"
